System	Family	Surface	True_eV	Prediction_eV	Error_eV	Abs_error_eV
Pt48C4H8S	group3S	fcc(100)	-90.68154871456863	-90.82345239281858	-0.1419036782499461	0.1419036782499461
Co48C3H8N2	amidines	hcp(0001)	-50.25815968259701	-50.34474505358412	-0.08658537098710894	0.08658537098710894
Pd48CH3NO	amides	fcc(100)	-3.9080584259900206	-3.9462607122404734	-0.038202286250452744	0.038202286250452744
Ni72C4H10N2	amidines	fcc(110)	-91.18013618521582	-90.96469650843937	0.21543967677644105	0.21543967677644105
Au72C2H5NO2	carbamate_esters	fcc(110)	-87.00340872448942	-86.99553584993191	0.007872874557506293	0.007872874557506293
Cu48C2H4	radicals	fcc(111)	-20.660136094869813	-20.13885478413067	0.5212813107391412	0.5212813107391412
Ir48CH3O	radicals	fcc(111)	-53.23156736361989	-53.168513263516616	0.0630541001032725	0.0630541001032725
Cu48C	small_fragments2	fcc(111)	-57.50100699560926	-57.37293144920068	0.12807554640858143	0.12807554640858143
Pd72C2H5NO	oximes	fcc(110)	-86.12327648700011	-86.17559131966482	-0.052314832664706046	0.052314832664706046
Ir72C4H10N2	amidines	fcc(110)	-20.254438772702997	-21.34395597182811	-1.0895171991251118	1.0895171991251118
Cu72C3H6O2	group4	fcc(110)	-61.69464098333174	-61.71727985987127	-0.02263887653953134	0.02263887653953134
Ru48C4H9NO2	carbamate_esters	hcp(0001)	-7.095068539805652	-7.077700057237962	0.01736848256769008	0.01736848256769008
Ag48C4H9N	group3N	fcc(100)	-14.995585401997232	-15.018408362815535	-0.022822960818302818	0.022822960818302818
Cu72HN	small_fragments2	fcc(110)	-90.55574673986848	-90.71540277311578	-0.15965603324730182	0.15965603324730182
Ni48H2N	small_fragments2	fcc(100)	-80.4744488598717	-80.52197924616303	-0.047530386291327886	0.047530386291327886
Pd48C2H6S	group3S	fcc(111)	-26.06145150372322	-25.98992909057779	0.07152241314543062	0.07152241314543062
Os48H2N	small_fragments2	hcp(0001)	-20.096342657419882	-20.051153892949515	0.04518876447036746	0.04518876447036746
Pd72C4H10N2	amidines	fcc(110)	-73.83234434148471	-73.86596982144874	-0.03362547996403009	0.03362547996403009
Cu48H	small_fragments2	fcc(111)	-75.03064051792899	-75.3442398647203	-0.31359934679130674	0.31359934679130674
Zn48CH3O	radicals	hcp(0001)	-78.32914812381568	-78.13228787263506	0.1968602511806239	0.1968602511806239
Ag48C4H9NO	oximes	fcc(111)	-50.290462547553375	-50.214308691733095	0.07615385582028011	0.07615385582028011
Cu72C4H10O	group2b	fcc(110)	-57.085495189584435	-57.004851444047745	0.0806437455366904	0.0806437455366904
Os48C4H10N2	amidines	hcp(0001)	-72.72917873261031	-72.78126324181721	-0.05208450920690666	0.05208450920690666
Pd48CH2	small_fragments2	fcc(111)	-56.51169576828033	-56.545151122963034	-0.033455354682701	0.033455354682701
Pd72C4H9NO	oximes	fcc(110)	-62.13589099954697	-62.08431337643469	0.05157762311227998	0.05157762311227998
Pt48C4H8O	group2b	fcc(111)	-35.923539032759436	-35.902005534329874	0.021533498429562314	0.021533498429562314
Ni48C4H10O	group2	fcc(111)	-6.259727235359605	-6.224735518520902	0.034991716838703724	0.034991716838703724
Pt48C4H8	group2	fcc(111)	-33.419959688848394	-33.269616051769844	0.15034363707854936	0.15034363707854936
Ir48C4H9N	group3N	fcc(111)	-74.61968937809979	-74.67860856142943	-0.058919183329635416	0.058919183329635416
Cu48C2O	radicals	fcc(111)	-18.093209075690538	-18.2473687536949	-0.15415967800436192	0.15415967800436192
Cu48C3H8N2	amidines	fcc(111)	-30.777922794180995	-30.2328134748077	0.5451093193732959	0.5451093193732959
Fe48CH	small_fragments2	bcc(110)	-69.1564483668426	-69.31202313821268	-0.1555747713700839	0.1555747713700839
Ni72C4H10O	group2	fcc(110)	-26.74442511646157	-26.72816462931587	0.01626048714570061	0.01626048714570061
Ag48C4H9NO	oximes	fcc(100)	-24.569002608799565	-24.710712605959998	-0.14170999716043298	0.14170999716043298
Ru48CH	small_fragments2	hcp(0001)	-53.57970432361435	-53.58324641921536	-0.0035420956010057125	0.0035420956010057125
Ni72C3H7NO	amides	fcc(110)	-59.838348202760244	-59.65088410173303	0.1874641010272171	0.1874641010272171
Ir72C4H11N	group3N	fcc(110)	-6.598023538375855	-6.381009984637785	0.2170135537380702	0.2170135537380702
Cu48C2H5N	group3N	fcc(100)	-59.45528016032222	-59.40378454631991	0.051495614002305956	0.051495614002305956
Pt48C4H8	group2	fcc(111)	-70.9203264772841	-70.95555549707933	-0.0352290197952243	0.0352290197952243
Rh72S	small_fragments2	fcc(110)	-70.86127468347877	-70.8482788568599	0.012995826618862338	0.012995826618862338
Cu48C3H7NO	amides	fcc(100)	-53.05969622611849	-53.229964260007364	-0.17026803388887402	0.17026803388887402
Cu48HN	small_fragments	fcc(111)	-73.38445245979892	-73.03524022078273	0.3492122390161967	0.3492122390161967
Cu48C4H11N	group3N	fcc(100)	-28.984346916680806	-28.63490435420681	0.3494425624739961	0.3494425624739961
Ag48C3H8S	group3S	fcc(111)	-43.52906389175041	-43.54966126491399	-0.020597373163582233	0.020597373163582233
Fe48H2O	radicals	bcc(110)	-73.83784418647701	-73.76907169582773	0.06877249064928037	0.06877249064928037
Ir48C2H4O2	radicals	fcc(111)	-7.783100544242188	-8.212779424015025	-0.4296788797728368	0.4296788797728368
Fe48C2H6N2	amidines	bcc(110)	-47.00112545771299	-46.94194236208796	0.059183095625030546	0.059183095625030546
Os48C4H10O	group2	hcp(0001)	-10.68737116486227	-10.64509285135864	0.04227831350362976	0.04227831350362976
Au48C2H4O	radicals	fcc(111)	-50.3456345034524	-50.359863520251565	-0.014229016799163219	0.014229016799163219
Pd48C4H10N2	amidines	fcc(100)	-90.65963657833345	-90.5640174458531	0.09561913248035125	0.09561913248035125
Fe48C4H9NO	amides	bcc(110)	-36.380417019048764	-36.35378150705401	0.02663551199475478	0.02663551199475478
Ni48C4H9N	group3N	fcc(100)	-9.025388501126145	-9.033523106885696	-0.00813460575955105	0.00813460575955105
Ru48C2H4O2	radicals	hcp(0001)	-72.50766689194643	-72.6265940604062	-0.11892716845977702	0.11892716845977702
Au72C4H11N	group3N	fcc(110)	-68.1285095400599	-67.8563666707978	0.2721428692620975	0.2721428692620975
Rh72H2O	small_fragments2	fcc(110)	-85.90980502886305	-85.98174621193175	-0.07194118306870223	0.07194118306870223
Ni48CH	small_fragments2	fcc(111)	-87.2143187065958	-87.29844609443171	-0.08412738783590612	0.08412738783590612
Cd48C4H9N	group3N	hcp(0001)	-93.28032667616208	-93.24707634425431	0.03325033190776594	0.03325033190776594
Fe48C4H9NO2	carbamate_esters	bcc(110)	-91.20458885898552	-91.33845564445801	-0.13386678547249176	0.13386678547249176
Ir72C2H6N2	amidines	fcc(110)	-73.74734451630866	-73.46137002545584	0.2859744908528228	0.2859744908528228
Os48C3H9N	group3N	hcp(0001)	-79.66462634762502	-79.58146736523668	0.08315898238834052	0.08315898238834052
Au48H	small_fragments2	fcc(100)	-84.54019007680836	-84.499269275806	0.04092080100235762	0.04092080100235762
Pt72C4H10N2	amidines	fcc(110)	-17.086852603828447	-16.632239464874147	0.45461313895430067	0.45461313895430067
Au48C4H10N2	amidines	fcc(111)	-30.61935207298484	-30.559049204033727	0.06030286895111203	0.06030286895111203
Ir72C3H8N2	amidines	fcc(110)	-78.83461040070324	-78.8805442266621	-0.04593382595885487	0.04593382595885487
Au72CH4S	group3S	fcc(110)	-90.2176214345709	-90.17169633298545	0.045925101585453376	0.045925101585453376
Rh48C2H4O3	group4	fcc(111)	-20.485955724783707	-20.526398430123663	-0.040442705339955864	0.040442705339955864
Cd48H2O	small_fragments2	hcp(0001)	-74.66361310842694	-74.76167506545971	-0.09806195703276899	0.09806195703276899
Au72N	small_fragments2	fcc(110)	-77.97956073674322	-77.97868131990435	0.0008794168388703838	0.0008794168388703838
Au48C4H10N2	amidines	fcc(100)	-3.70677317262016	-3.774589471944637	-0.06781629932447686	0.06781629932447686
Rh48C4H10N2	amidines	fcc(111)	-80.84984643321513	-80.75754954212607	0.09229689108906314	0.09229689108906314
Zn48C4H10N2	amidines	hcp(0001)	-43.717674375442584	-43.88134623776659	-0.16367186232400854	0.16367186232400854
Ir48C3H8S	group3S	fcc(111)	-3.031485732848523	-3.0387269627717615	-0.007241229923238279	0.007241229923238279
Ag48H3N	small_fragments2	fcc(100)	-63.226409756738576	-63.26857814313735	-0.04216838639877096	0.04216838639877096
Cu48C3H7NO	oximes	fcc(111)	-59.343109146624556	-57.46861383338819	1.8744953132363662	1.8744953132363662
Rh72C4H10N2	amidines	fcc(110)	-62.2111247611374	-62.0256253890002	0.18549937213720114	0.18549937213720114
Pt72C3H9N	group3N	fcc(110)	-78.26355828458327	-78.20474204885977	0.05881623572349781	0.05881623572349781
Pt72C3H8N2	amidines	fcc(110)	-53.35441210290094	-53.372196847134546	-0.017784744233608762	0.017784744233608762
Zn48S	small_fragments2	hcp(0001)	-71.89569920944814	-72.25083355312927	-0.3551343436811294	0.3551343436811294
Ag48H3N	small_fragments2	fcc(100)	-19.414780648297892	-19.35862011183781	0.056160536460083677	0.056160536460083677
Pt48C4H10S	group3S	fcc(100)	-80.22945449576036	-80.22499110632816	0.0044633894322032575	0.0044633894322032575
Pt48C4H6	group2	fcc(100)	-86.41908858130046	-86.39915513295273	0.0199334483477287	0.0199334483477287
Rh48CHO	radicals	fcc(111)	-87.2613465689792	-87.25145661929128	0.009889949687931221	0.009889949687931221
Pd48C4H11N	group3N	fcc(100)	-50.42592240360898	-50.31853703588604	0.10738536772294083	0.10738536772294083
Au48C2H2O	radicals	fcc(111)	-46.933918119651935	-46.93558491119029	-0.001666791538355028	0.001666791538355028
Ag48C4H9N	group3N	fcc(100)	-57.8597868187162	-57.92359165115067	-0.06380483243447088	0.06380483243447088
Rh48C4H9NO2	carbamate_esters	fcc(111)	-22.287821501889994	-22.303371825040813	-0.015550323150819167	0.015550323150819167
Co48C4H10N2	amidines	hcp(0001)	-70.2984322027296	-70.37376891192616	-0.07533670919656288	0.07533670919656288
Ru48CH3	small_fragments2	hcp(0001)	-90.58328086232359	-90.74013113708497	-0.15685027476138202	0.15685027476138202
Ag48C2H5O	radicals	fcc(111)	-50.68395992406488	-50.754125806201046	-0.07016588213616615	0.07016588213616615
Au48H2S	small_fragments	fcc(111)	-58.04742802452347	-57.95346085214669	0.09396717237677876	0.09396717237677876
Pd48CH2O	group2	fcc(100)	-57.89176164723267	-57.78751149214622	0.1042501550864472	0.1042501550864472
Au48H2N	small_fragments2	fcc(111)	-58.481540630858944	-58.42484223677866	0.05669839408028565	0.05669839408028565
Au48C4H10S	group3S	fcc(111)	-56.99826803187898	-56.985969718913566	0.01229831296541306	0.01229831296541306
Fe48C2H3	radicals	bcc(110)	-69.44255023354708	-69.50848381309152	-0.0659335795444349	0.0659335795444349
Os48CH3NO	oximes	hcp(0001)	-5.019620371826022	-4.989685301810823	0.029935070015199017	0.029935070015199017
Zn48C4H10N2	amidines	hcp(0001)	-91.15150279171212	-91.13706918835669	0.014433603355428204	0.014433603355428204
Ag48CO	radicals	fcc(111)	-90.56608686722393	-90.55973552338764	0.006351343836286105	0.006351343836286105
Co48C3H9N	group3N	hcp(0001)	-63.6612621899385	-63.78261735151591	-0.12135516157741222	0.12135516157741222
Rh72CH3	small_fragments2	fcc(110)	-90.25144059562444	-90.18989537590096	0.06154521972348448	0.06154521972348448
Rh48C2H4O2	group4	fcc(111)	-16.824392044167325	-16.787672901395126	0.03671914277219912	0.03671914277219912
Co48HS	small_fragments	hcp(0001)	-20.384536628866044	-20.15164471553726	0.23289191332878545	0.23289191332878545
Ir48C2H5NO	amides	fcc(100)	-87.19361751338874	-87.3452541026054	-0.15163658921665046	0.15163658921665046
Au48C2H6N2	amidines	fcc(111)	-92.7582252743232	-92.75737726522857	0.000848009094625013	0.000848009094625013
Pd48C4H10S	group3S	fcc(111)	-78.26988171042467	-78.23186438089033	0.038017329534341116	0.038017329534341116
Os48HN	small_fragments	hcp(0001)	-61.27098802826731	-61.245106302134445	0.02588172613286588	0.02588172613286588
Zn48C2H	radicals	hcp(0001)	-56.390708775260464	-56.44713758620264	-0.05642881094217955	0.05642881094217955
Au72C3H4	group2	fcc(110)	-83.9575345440644	-83.99297643857062	-0.035441894506220706	0.035441894506220706
Pt48C3H6O3	group4	fcc(111)	-79.73873117529729	-79.69197551336401	0.046755661933275405	0.046755661933275405
Cd48C4H10N2	amidines	hcp(0001)	-78.28111346874175	-78.29679989211763	-0.01568642337588244	0.01568642337588244
Ru36CH3O	radicals	hcp(0001)	-9.765560850759357	-9.82323593844194	-0.05767508768258267	0.05767508768258267
Au72C4H10O	group2b	fcc(110)	-6.0785743460510275	-6.230329586745938	-0.15175524069491075	0.15175524069491075
Ru48C4H10N2	amidines	hcp(0001)	-90.66055438241528	-90.71640433118228	-0.055849948766990565	0.055849948766990565
Zn48C3H6O2	group4	hcp(0001)	-53.52420803913412	-53.34498378162061	0.17922425751351057	0.17922425751351057
Rh72C4H8O2	group4	fcc(110)	-79.06983870122895	-79.19018270792913	-0.1203440067001793	0.1203440067001793
Pd72C4H8O	group2b	fcc(110)	-90.22094716571155	-90.26312427648372	-0.042177110772172455	0.042177110772172455
Zn48C3H8O	group2	hcp(0001)	-19.4638360550598	-19.18863093073378	0.2752051243260212	0.2752051243260212
Pt48C4H10N2	amidines	fcc(111)	-12.219475826645066	-12.179895089397178	0.039580737247888464	0.039580737247888464
Ag72C4H9N	group3N	fcc(110)	-91.16534313767625	-91.12455494714959	0.040788190526654944	0.040788190526654944
Ag72S	small_fragments2	fcc(110)	-45.48400098127922	-45.38544304361858	0.0985579376606438	0.0985579376606438
Cd48C2H3O2	radicals	hcp(0001)	-42.77900682705331	-42.78671568339087	-0.007708856337558245	0.007708856337558245
Rh48C2H2	radicals	fcc(111)	-78.32515759542184	-78.1836255754788	0.14153201994304254	0.14153201994304254
Cd48C2H3	radicals	hcp(0001)	-36.67285452571741	-36.417315883913034	0.25553864180437813	0.25553864180437813
Ag48C4H10N2	amidines	fcc(100)	-19.045397657977446	-19.109650923204754	-0.06425326522730757	0.06425326522730757
Fe48C3H7NO	oximes	bcc(110)	-35.4301373296621	-36.844155852581025	-1.4140185229189228	1.4140185229189228
Ir72CH	small_fragments2	fcc(110)	-40.75193443714761	-40.74653666732411	0.00539776982350304	0.00539776982350304
Cu48HS	small_fragments2	fcc(111)	-8.444453414816962	-8.475397022397374	-0.03094360758041148	0.03094360758041148
Fe48H3N	small_fragments2	bcc(110)	-42.443790227847785	-42.67333372666508	-0.22954349881729286	0.22954349881729286
Ni48C3H7N	group3N	fcc(111)	-15.45106399879296	-15.39878406362186	0.05227993517110008	0.05227993517110008
Au48C3H9N	group3N	fcc(111)	-46.05638138324957	-45.2806423805705	0.7757390026790745	0.7757390026790745
Os48C4H9N	group3N	hcp(0001)	-68.71702610685497	-68.76377653416421	-0.04675042730923451	0.04675042730923451
Cu72C4H9NO	oximes	fcc(110)	-10.21615379845025	-10.157190993253607	0.058962805196642876	0.058962805196642876
Ir48C2H2O2	radicals	fcc(111)	-20.743656266316975	-20.704651337713585	0.03900492860339	0.03900492860339
Rh48C4H11N	group3N	fcc(100)	-16.565749270306696	-16.264454779760854	0.30129449054584256	0.30129449054584256
Rh48C3H7NO	oximes	fcc(111)	-4.822006334783509	-4.824780685525184	-0.002774350741674425	0.002774350741674425
Ag72C2H5N	group3N	fcc(110)	-84.0555581138542	-83.97072579664746	0.08483231720674667	0.08483231720674667
Ir48C4H8O2	group4	fcc(100)	-10.610697881660599	-10.68474338359374	-0.07404550193314208	0.07404550193314208
Rh48C4H10N2	amidines	fcc(100)	-10.32199440680779	-10.31650503106357	0.005489375744218705	0.005489375744218705
Ni72C4H9NO	amides	fcc(110)	-26.77844842785271	-26.687789974088446	0.09065845376426296	0.09065845376426296
Pd48CH5N	group3N	fcc(100)	-85.63237693419433	-85.62989572239894	0.002481211795384297	0.002481211795384297
Cu48C2H7N	group3N	fcc(100)	-46.80999014035842	-47.10778746582628	-0.29779732546785453	0.29779732546785453
Ru48CH3	radicals	hcp(0001)	-75.6129453308622	-75.54438571492392	0.06855961593828397	0.06855961593828397
Ni48C4H10N2	amidines	fcc(111)	-26.766537913284992	-26.819069110410055	-0.052531197125063045	0.052531197125063045
Pd48C4H9NO2	carbamate_esters	fcc(100)	-8.639362896105013	-9.172477946925937	-0.5331150508209248	0.5331150508209248
Pt48C4H10S	group3S	fcc(111)	-41.006225493555576	-40.88068786736949	0.12553762618608744	0.12553762618608744
Pt72C4H9N	group3N	fcc(110)	-91.03254770525746	-91.00226017055684	0.03028753470061929	0.03028753470061929
Ni48C2H4O2	group4	fcc(111)	-6.620570808994671	-6.427388753640116	0.1931820553545549	0.1931820553545549
Pd72C3H9N	group3N	fcc(110)	-11.838409155465342	-11.993846081735683	-0.15543692627034034	0.15543692627034034
Cu48CH2S	group3S	fcc(111)	-69.51022345314777	-69.4697109528206	0.0405125003271678	0.0405125003271678
Cu48C2H5N	group3N	fcc(111)	-59.36914442172929	-59.220415666167355	0.1487287555619332	0.1487287555619332
Pt48C3H8N2	amidines	fcc(111)	-92.62734920405273	-92.49021252342936	0.13713668062337092	0.13713668062337092
Ag48C2H5O2	radicals	fcc(111)	-65.89038059857467	-65.78449113372608	0.10588946484858752	0.10588946484858752
Au72C4H11N	group3N	fcc(110)	-20.205083247496077	-20.18300360329158	0.022079644204495708	0.022079644204495708
Cd48C3H7NO2	carbamate_esters	hcp(0001)	-44.89995958182044	-44.9325948454034	-0.03263526358296076	0.03263526358296076
Ni48C4H10N2	amidines	fcc(100)	-46.92568580091029	-46.782162006519684	0.14352379439060314	0.14352379439060314
Ag48C2HO	radicals	fcc(111)	-2.910370491539652	-2.977631920715794	-0.06726142917614197	0.06726142917614197
Pt48C4H9N	group3N	fcc(100)	-52.15177154293039	-52.23650415690736	-0.08473261397696774	0.08473261397696774
Cu72CH3NO2	carbamate_esters	fcc(110)	-47.849041201542605	-47.939103780603546	-0.09006257906094106	0.09006257906094106
Ag48C2O	radicals	fcc(111)	-84.48425288430735	-84.44163257536638	0.04262030894096824	0.04262030894096824
Pd72C4H9NO2	carbamate_esters	fcc(110)	-58.75038917672464	-58.68980581916867	0.06058335755597	0.06058335755597
Co48H2O	small_fragments2	hcp(0001)	-87.21675804139886	-87.23821999996653	-0.02146195856767008	0.02146195856767008
Ni72C4H8O	group2b	fcc(110)	-70.41992957159346	-70.41524458307686	0.004684988516601152	0.004684988516601152
Fe48C4H8S	group3S	bcc(110)	-85.37669346779148	-85.34345011538244	0.033243352409044746	0.033243352409044746
Zn48CH	radicals	hcp(0001)	-86.43815657180676	-86.49633767314663	-0.0581811013398692	0.0581811013398692
Pt48C3H7NO	amides	fcc(100)	-15.927634640724136	-15.676812395180605	0.2508222455435316	0.2508222455435316
Pt72HN	small_fragments2	fcc(110)	-72.44112435113857	-72.48168221820742	-0.04055786706885556	0.04055786706885556
Rh48H	small_fragments2	fcc(100)	-69.67461333140272	-69.7395069656377	-0.06489363423497707	0.06489363423497707
Fe48CH3	radicals	bcc(110)	-23.28480276209484	-22.926567776106822	0.3582349859880196	0.3582349859880196
Ru36C2H4O	radicals	hcp(0001)	-73.68199198003276	-73.6603782173679	0.02161376266485604	0.02161376266485604
Au72HN	small_fragments2	fcc(110)	-27.08136914160059	-26.994102724214827	0.0872664173857629	0.0872664173857629
Rh48C4H9NO2	carbamate_esters	fcc(111)	-8.64964369772133	-8.463531874571345	0.18611182314998587	0.18611182314998587
Ru48C4H11N	group3N	hcp(0001)	-74.94822659702913	-74.95053157648181	-0.0023049794526741607	0.0023049794526741607
Ni48C4H10N2	amidines	fcc(100)	-21.248954524984583	-21.594157041985454	-0.345202517000871	0.345202517000871
Os48C4H11N	group3N	hcp(0001)	-81.2371981429933	-81.25981520859932	-0.02261706560602761	0.02261706560602761
Au48C4H11N	group3N	fcc(100)	-21.953409289912088	-22.1672750897269	-0.2138657998148119	0.2138657998148119
Zn48C2H2	radicals	hcp(0001)	-91.39167083245775	-91.43143652642175	-0.03976569396400009	0.03976569396400009
Fe48C3H6O2	group4	bcc(110)	-74.71112081134743	-74.65461653457533	0.05650427677210246	0.05650427677210246
Pt72C4H8O2	group4	fcc(110)	-69.16104960137454	-69.15993637132851	0.0011132300460303668	0.0011132300460303668
Au48C2H5NO	oximes	fcc(111)	-35.558043623226695	-35.640441840254425	-0.08239821702773042	0.08239821702773042
Ni48C4H8	group2	fcc(111)	-63.72383514084868	-63.73501280805067	-0.011177667201991426	0.011177667201991426
Au72C4H11N	group3N	fcc(110)	-51.007476811375	-51.07611276558055	-0.06863595420554702	0.06863595420554702
Cd48CH3O	radicals	hcp(0001)	-73.02415503193879	-73.07968741351397	-0.05553238157517626	0.05553238157517626
Ir48C3H8N2	amidines	fcc(111)	-46.786487550852144	-46.737029514257756	0.04945803659438752	0.04945803659438752
Ni48C4H9N	group3N	fcc(100)	-63.33910336040299	-63.06649286472657	0.2726104956764175	0.2726104956764175
Pt48C4H9N	group3N	fcc(100)	-46.47640238166696	-46.613174819700816	-0.13677243803385863	0.13677243803385863
Fe48C2H4O	radicals	bcc(110)	-62.08200839698202	-62.1222670180432	-0.040258621061184385	0.040258621061184385
Os48C3H7NO2	carbamate_esters	hcp(0001)	-10.733069432739285	-10.653674145036348	0.07939528770293691	0.07939528770293691
Cu48CH	radicals	fcc(111)	-86.39350173898856	-86.30331963601202	0.0901821029765415	0.0901821029765415
Pt48C3H9N	group3N	fcc(111)	-31.725923677235187	-31.45233081711376	0.2735928601214255	0.2735928601214255
Cu72C4H10N2	amidines	fcc(110)	-15.864410851558205	-16.268153914083086	-0.4037430625248817	0.4037430625248817
Pd72H	small_fragments2	fcc(110)	-51.97967147923412	-51.959176392532754	0.02049508670136646	0.02049508670136646
Zn48C2HO	radicals	hcp(0001)	-30.51971449411576	-30.443959014995926	0.07575547911983449	0.07575547911983449
Rh48C4H10N2	amidines	fcc(111)	-32.71387521096949	-33.021432056742924	-0.30755684577343345	0.30755684577343345
Cu72C	small_fragments2	fcc(110)	-26.994755307345258	-27.02511089215841	-0.030355584813150926	0.030355584813150926
Cu72C3H8N2	amidines	fcc(110)	-45.507698124312356	-45.49019703126896	0.017501093043392757	0.017501093043392757
Cu48C4H8O	group2b	fcc(111)	-53.47675704464075	-53.43597288913679	0.040784155503956754	0.040784155503956754
Pt48N	small_fragments2	fcc(111)	-11.50582906190175	-11.663862361696374	-0.15803329979462433	0.15803329979462433
Pt48C4H8O	group2	fcc(100)	-46.955501347009886	-46.60863160225199	0.3468697447578961	0.3468697447578961
Ir48C3H7NO2	carbamate_esters	fcc(100)	-10.699812121332798	-10.71427364268311	-0.014461521350312978	0.014461521350312978
Ag48C4H11N	group3N	fcc(111)	-75.52184367892914	-75.57042099002865	-0.048577311099506915	0.048577311099506915
Ir72CH	small_fragments2	fcc(110)	-62.28228773009869	-62.329988241671344	-0.04770051157265698	0.04770051157265698
Fe48CH3NO	oximes	bcc(110)	-45.58803564434265	-45.50387815741851	0.08415748692414127	0.08415748692414127
Cd48C3H6O3	group4	hcp(0001)	-69.27242320734331	-69.31787719276508	-0.04545398542177281	0.04545398542177281
Ni72C4H10S	group3S	fcc(110)	-51.014450093980145	-50.940075356005764	0.07437473797438088	0.07437473797438088
Co48C2H4O	radicals	hcp(0001)	-84.49375896156562	-84.54926691489527	-0.05550795332965208	0.05550795332965208
Fe48C3H8O	group2	bcc(110)	-10.542368589180114	-10.769582680299209	-0.22721409111909452	0.22721409111909452
Ag48C2H7N	group3N	fcc(100)	-16.83734948354322	-16.310184455382114	0.5271650281611073	0.5271650281611073
Ni48C4H10N2	amidines	fcc(100)	-72.90045214147904	-72.93340061006711	-0.03294846858807432	0.03294846858807432
Cu48C2HO	radicals	fcc(111)	-73.88659598504455	-73.8895413335049	-0.0029453484603436664	0.0029453484603436664
Pt72C3H8S	group3S	fcc(110)	-42.24965285360577	-42.45327362173521	-0.20362076812943997	0.20362076812943997
Co48C2H2O	radicals	hcp(0001)	-9.168384470925957	-9.13232140103355	0.03606306989240693	0.03606306989240693
Ru48C2H3O2	radicals	hcp(0001)	-59.143981867015555	-59.13005209622406	0.013929770791492047	0.013929770791492047
Ni48H2S	small_fragments2	fcc(111)	-61.337669286612254	-61.44014228683682	-0.1024730002245633	0.1024730002245633
Ir48CH3N	group3N	fcc(111)	-42.95228596936704	-43.13157271520504	-0.17928674583799875	0.17928674583799875
Cu48C2H6S	group3S	fcc(111)	-36.58723003540581	-36.20178372877854	0.38544630662727286	0.38544630662727286
Ru48C3H8S	group3S	hcp(0001)	-75.94864700522885	-76.28185350880267	-0.33320650357381965	0.33320650357381965
Rh48CH	small_fragments2	fcc(100)	-16.688476775820163	-16.87407211606478	-0.18559534024461755	0.18559534024461755
Cu48C4H11N	group3N	fcc(111)	-92.64868204189406	-92.6252797826819	0.02340225921216188	0.02340225921216188
Ag48C4H10N2	amidines	fcc(111)	-35.06142437121889	-35.24187233115663	-0.18044795993773732	0.18044795993773732
Os48C3H7NO2	carbamate_esters	hcp(0001)	-72.72183281020625	-72.64594821036007	0.07588459984617657	0.07588459984617657
Ag48CH3NO	oximes	fcc(111)	-61.56237424794108	-61.60695841333472	-0.04458416539364407	0.04458416539364407
Ag48C4H8O	group2b	fcc(111)	-20.55519933159667	-20.298064129459817	0.25713520213685115	0.25713520213685115
Rh48C4H10N2	amidines	fcc(111)	-42.94935632477882	-43.526402085425616	-0.5770457606467971	0.5770457606467971
Os48C2H	radicals	hcp(0001)	-53.300769856823194	-53.14783998830444	0.15292986851875412	0.15292986851875412
Pt72C4H9NO	oximes	fcc(110)	-87.00930640090883	-87.01233201360446	-0.003025612695637392	0.003025612695637392
Fe48C2H4O	radicals	bcc(110)	-80.94747217157783	-80.85768266540435	0.08978950617347436	0.08978950617347436
Cu72C3H8N2	amidines	fcc(110)	-62.455375808634926	-62.576067917833825	-0.12069210919889883	0.12069210919889883
Pd48CH3	small_fragments2	fcc(100)	-20.107865809808573	-19.957893831036927	0.1499719787716458	0.1499719787716458
Pd72C3H8	group2	fcc(110)	-9.164036243222654	-9.606888926831743	-0.4428526836090896	0.4428526836090896
Ru48CH2	small_fragments2	hcp(0001)	-87.26635784906102	-87.31019608052884	-0.04383823146781651	0.04383823146781651
Rh48C2H2	radicals	fcc(111)	-9.860129568682169	-9.150583259437553	0.7095463092446153	0.7095463092446153
Fe48C3H7NO2	carbamate_esters	bcc(110)	-78.66011071855064	-78.71246917308235	-0.052358454531713505	0.052358454531713505
Cd48CH3O	radicals	hcp(0001)	-11.423516343733354	-11.32167847789242	0.10183786584093468	0.10183786584093468
Ni48C4H10N2	amidines	fcc(111)	-92.2130810574563	-92.13039842585567	0.08268263160061906	0.08268263160061906
Pt48C2H6O	group2	fcc(111)	-80.32029790624074	-80.35728226996434	-0.036984363723604474	0.036984363723604474
Pd48C3H8N2	amidines	fcc(111)	-20.11731605107707	-19.874548147057794	0.24276790401927428	0.24276790401927428
Pd72C4H8O2	group4	fcc(110)	-59.32809450000059	-59.29121570119514	0.03687879880544642	0.03687879880544642
Ni48C4H9NO2	carbamate_esters	fcc(100)	-49.00225068868531	-49.25021133975315	-0.24796065106784226	0.24796065106784226
Pd72C4H6	group2	fcc(110)	-26.121428081109116	-26.252592055701825	-0.13116397459270956	0.13116397459270956
Os48O	small_fragments2	hcp(0001)	-66.01097150504211	-65.87064344862847	0.14032805641363666	0.14032805641363666
Ag72H2O	small_fragments2	fcc(110)	-85.56754437057316	-85.57576970981609	-0.008225339242926566	0.008225339242926566
Rh48H	radicals	fcc(111)	-32.3148799524497	-32.53241871346654	-0.21753876101684	0.21753876101684
